Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,,
489560,90090,PINK CRYSTAL HEART PHONE CHARM,24,12/1/09 12:56,0.85,13526,United Kingdom,,
489560,90088,CRYSTAL KEY+LOCK PHONE CHARM,24,12/1/09 12:56,0.85,13526,United Kingdom,,
489560,21034,REX CASH+CARRY JUMBO SHOPPER,1,12/1/09 12:56,0.95,13526,United Kingdom,,
489560,35955,SMALL FOLKART CHRISTMAS TREE DEC,96,12/1/09 12:56,0.19,13526,United Kingdom,,
489560,35957,SMALLFOLKART BAUBLE CHRISTMAS DEC,144,12/1/09 12:56,0.19,13526,United Kingdom,,
489561,16169D,WRAP WINTER FOREST,25,12/1/09 12:57,0.42,14654,United Kingdom,,
489561,21805,WHITE CHRISTMAS TREE DECORATION,6,12/1/09 12:57,0.42,14654,United Kingdom,,
489561,21807,WHITE CHRISTMAS STAR DECORATION,6,12/1/09 12:57,0.42,14654,United Kingdom,,
489561,21806,WHITE CHRISTMAS HEART DECORATION,6,12/1/09 12:57,0.42,14654,United Kingdom,,
489561,22294,HEART FILIGREE DOVE  SMALL,6,12/1/09 12:57,1.25,14654,United Kingdom,,
489561,21815,STAR  T-LIGHT HOLDER,6,12/1/09 12:57,1.45,14654,United Kingdom,,
489561,21816,CHRISTMAS TREE T-LIGHT HOLDER,6,12/1/09 12:57,1.45,14654,United Kingdom,,
489561,35051B,PINK BEADED CONE CHRISTMAS,6,12/1/09 12:57,0.42,14654,United Kingdom,,
489561,22153,ANGEL DECORATION STARS ON DRESS,48,12/1/09 12:57,0.42,14654,United Kingdom,,
489561,20943,SET/6 GINGERBREAD STAR T-LIGHTS,6,12/1/09 12:57,1.25,14654,United Kingdom,,
489561,72816,SET/3 CHRISTMAS DECOUPAGE CANDLES,6,12/1/09 12:57,1.25,14654,United Kingdom,,
489561,85038,6 CHOCOLATE LOVE HEART T-LIGHTS,6,12/1/09 12:57,2.1,14654,United Kingdom,,
489561,20979,36 PENCILS TUBE RED SPOTTY,16,12/1/09 12:57,1.25,14654,United Kingdom,,
489561,20978,36 PENCILS TUBE SKULLS,16,12/1/09 12:57,1.25,14654,United Kingdom,,
489561,20942,SET/6 GINGERBREAD TREE T-LIGHTS,1,12/1/09 12:57,1.25,14654,United Kingdom,,
489561,84559A,3D SHEET OF DOG STICKERS,6,12/1/09 12:57,0.85,14654,United Kingdom,,
489561,84466,TOP SECRET PEN SET,6,12/1/09 12:57,1.25,14654,United Kingdom,,
489561,20994,JAZZ HEARTS SPIRAL NOTEPAD,3,12/1/09 12:57,0.85,14654,United Kingdom,,
489561,20992,JAZZ HEARTS PURSE NOTEBOOK,3,12/1/09 12:57,0.85,14654,United Kingdom,,
489561,70006,LOVE HEART POCKET WARMER,6,12/1/09 12:57,1.65,14654,United Kingdom,,
489561,70007,HI TEC ALPINE HAND WARMER,6,12/1/09 12:57,1.65,14654,United Kingdom,,
489561,84670,JAPANESE CROCHETED ANIMAL,12,12/1/09 12:57,0.42,14654,United Kingdom,,
489561,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,12/1/09 12:57,0.21,14654,United Kingdom,,
489561,84029C,BROWN FURRY HOT WATER BOTTLE,7,12/1/09 12:57,3.75,14654,United Kingdom,,
489561,22111,SCOTTIE DOG HOT WATER BOTTLE,1,12/1/09 12:57,4.95,14654,United Kingdom,,
489561,22113,GREY HEART HOT WATER BOTTLE,8,12/1/09 12:57,3.45,14654,United Kingdom,,
489561,21034,REX CASH+CARRY JUMBO SHOPPER,1,12/1/09 12:57,0.95,14654,United Kingdom,,
489562,22336,DOVE DECORATION PAINTED ZINC,1,12/1/09 13:07,0.65,17998,United Kingdom,,
489562,21817,GLITTER CHRISTMAS TREE,1,12/1/09 13:07,0.85,17998,United Kingdom,,
489562,22156,HEART DECORATION WITH PEARLS,1,12/1/09 13:07,0.85,17998,United Kingdom,,
489562,22338,STAR DECORATION PAINTED ZINC,1,12/1/09 13:07,0.65,17998,United Kingdom,,
489562,21825,PAINTED METAL TREE WITH HOLLY BELLS,1,12/1/09 13:07,1.45,17998,United Kingdom,,
489562,21822,GLITTER CHRISTMAS TREE WITH BELLS,1,12/1/09 13:07,1.95,17998,United Kingdom,,
489562,22276,WASH BAG VINTAGE ROSE PAISLEY,1,12/1/09 13:07,2.55,17998,United Kingdom,,
489562,22277,COSMETIC BAG VINTAGE ROSE PAISLEY,1,12/1/09 13:07,2.1,17998,United Kingdom,,
489562,35979,SIX STRING SCANDINAVIAN HEART DECS,1,12/1/09 13:07,2.95,17998,United Kingdom,,
489562,22169,FAMILY ALBUM WHITE PICTURE FRAME,1,12/1/09 13:07,8.5,17998,United Kingdom,,
489562,21700,BIG DOUGHNUT FRIDGE MAGNETS,12,12/1/09 13:07,0.85,17998,United Kingdom,,
489562,35071,ASSORTED SANTA CHRISTMAS DECORATION,1,12/1/09 13:07,0.85,17998,United Kingdom,,
489562,84270,ASSTD DESIGN BUBBLE GUM RING,30,12/1/09 13:07,0.21,17998,United Kingdom,,
489562,21890,S/6 WOODEN SKITTLES IN COTTON BAG,2,12/1/09 13:07,2.95,17998,United Kingdom,,
489562,21891,TRADITIONAL WOODEN SKIPPING ROPE,2,12/1/09 13:07,1.25,17998,United Kingdom,,
489562,47566,PARTY BUNTING,1,12/1/09 13:07,4.65,17998,United Kingdom,,
489562,21344,MOROCCAN BEATEN METAL DISH,1,12/1/09 13:07,9.95,17998,United Kingdom,,
489562,21755,LOVE BUILDING BLOCK WORD,1,12/1/09 13:07,5.95,17998,United Kingdom,,
489562,21477,STRING OF 20 ROSE LIGHTS,1,12/1/09 13:07,12.75,17998,United Kingdom,,
489562,22143,CHRISTMAS CRAFT HEART DECORATIONS,1,12/1/09 13:07,2.1,17998,United Kingdom,,
489562,22142,CHRISTMAS CRAFT WHITE FAIRY,1,12/1/09 13:07,1.45,17998,United Kingdom,,
489562,85047,WHITE BEADED GARLAND STRING 20LIGHT,1,12/1/09 13:07,6.35,17998,United Kingdom,,
489562,85099B,JUMBO BAG RED WHITE SPOTTY,2,12/1/09 13:07,1.95,17998,United Kingdom,,
489562,21929,JUMBO BAG PINK VINTAGE PAISLEY,2,12/1/09 13:07,1.95,17998,United Kingdom,,
489562,22139,RETRO SPOT TEA SET CERAMIC 11 PC,1,12/1/09 13:07,4.95,17998,United Kingdom,,
489562,20681,PINK SPOTTY CHILDS UMBRELLA,1,12/1/09 13:07,3.25,17998,United Kingdom,,
489562,85014D,PINK/BROWN DOTS RUFFLED UMBRELLA,1,12/1/09 13:07,5.95,17998,United Kingdom,,
489562,84837,WHITE SWEETHEARTS CABINET 4 DRAWERS,1,12/1/09 13:07,12.75,17998,United Kingdom,,
489562,84884A,ANT WHITE WIRE HEART SPIRAL,1,12/1/09 13:07,3.95,17998,United Kingdom,,
489562,84648,NEW BAROQUE WALL MIRROR,1,12/1/09 13:07,12.75,17998,United Kingdom,,
489562,84472,PINK AND LILAC QUILTED THROW,1,12/1/09 13:07,45.95,17998,United Kingdom,,
489562,84910A,PINK PAISLEY CUSHION COVER,1,12/1/09 13:07,5.95,17998,United Kingdom,,
489562,84656,WHITE ROSE C/COVER,1,12/1/09 13:07,5.95,17998,United Kingdom,,
489562,84580,MOUSE TOY WITH PINK T-SHIRT,1,12/1/09 13:07,3.75,17998,United Kingdom,,
489562,84622,PINK GINGHAM ROSE CUSHION COVER,2,12/1/09 13:07,5.95,17998,United Kingdom,,
489562,22151,PLACE SETTING WHITE HEART,24,12/1/09 13:07,0.42,17998,United Kingdom,,
489562,35957,SMALLFOLKART BAUBLE CHRISTMAS DEC,1,12/1/09 13:07,0.42,17998,United Kingdom,,
489562,35962,12 ASS ZINC CHRISTMAS DECORATIONS,1,12/1/09 13:07,2.1,17998,United Kingdom,,
489562,22337,ANGEL DECORATION PAINTED ZINC,1,12/1/09 13:07,0.65,17998,United Kingdom,,
C489563,90088,CRYSTAL KEY+LOCK PHONE CHARM,-24,12/1/09 13:09,0.85,13526,United Kingdom,,
C489563,90090,PINK CRYSTAL HEART PHONE CHARM,-24,12/1/09 13:09,0.85,13526,United Kingdom,,
C489563,90084,PINK CRYSTAL GUITAR PHONE CHARM,-12,12/1/09 13:09,0.85,13526,United Kingdom,,
C489563,90093,CLEAR CRYSTAL STAR PHONE CHARM,-24,12/1/09 13:09,0.85,13526,United Kingdom,,
C489563,90085,CRYSTAL STILETTO PHONE CHARM,-81,12/1/09 13:09,0.85,13526,United Kingdom,,
C489563,90092,BLUE CRYSTAL BOOT PHONE CHARM,-24,12/1/09 13:09,0.85,13526,United Kingdom,,
C489563,90087,CRYSTAL SEA HORSE PHONE CHARM,-48,12/1/09 13:09,0.85,13526,United Kingdom,,
C489563,90092,BLUE CRYSTAL BOOT PHONE CHARM,-3,12/1/09 13:09,0.85,13526,United Kingdom,,
C489563,90090,PINK CRYSTAL HEART PHONE CHARM,-12,12/1/09 13:09,0.85,13526,United Kingdom,,
489564,90090,PINK CRYSTAL HEART PHONE CHARM,36,12/1/09 13:13,0.85,13526,United Kingdom,,
489564,90125C,TURQUOISE BERTIE GLASS BEAD CHARM,12,12/1/09 13:13,2.1,13526,United Kingdom,,
489564,90125D,PURPLE BERTIE GLASS BEAD BAG CHARM,12,12/1/09 13:13,2.1,13526,United Kingdom,,
489564,90214H,"LETTER ""H"" BLING KEY RING",2,12/1/09 13:13,1.25,13526,United Kingdom,,
489564,90125A,PINK BERTIE GLASS BEAD BAG CHARM,12,12/1/09 13:13,2.1,13526,United Kingdom,,
489564,90085,CRYSTAL STILETTO PHONE CHARM,81,12/1/09 13:13,0.85,13526,United Kingdom,,
489564,90092,BLUE CRYSTAL BOOT PHONE CHARM,24,12/1/09 13:13,0.85,13526,United Kingdom,,
489564,90087,CRYSTAL SEA HORSE PHONE CHARM,48,12/1/09 13:13,0.85,13526,United Kingdom,,
489564,90092,BLUE CRYSTAL BOOT PHONE CHARM,3,12/1/09 13:13,0.85,13526,United Kingdom,,
489564,90090,PINK CRYSTAL HEART PHONE CHARM,12,12/1/09 13:13,0.85,13526,United Kingdom,,
489564,90088,CRYSTAL KEY+LOCK PHONE CHARM,24,12/1/09 13:13,0.85,13526,United Kingdom,,
489564,90090,PINK CRYSTAL HEART PHONE CHARM,24,12/1/09 13:13,0.85,13526,United Kingdom,,
489564,90084,PINK CRYSTAL GUITAR PHONE CHARM,12,12/1/09 13:13,0.85,13526,United Kingdom,,
489564,90093,CLEAR CRYSTAL STAR PHONE CHARM,24,12/1/09 13:13,0.85,13526,United Kingdom,,
C489565,90125A,PINK BERTIE GLASS BEAD BAG CHARM,-12,12/1/09 13:14,2.1,13526,United Kingdom,,
489566,20901,VINTAGE KEEPSAKE BOX PINK FLOWER,6,12/1/09 13:16,6.35,17742,United Kingdom,,
489566,82483,WOOD 2 DRAWER CABINET WHITE FINISH,3,12/1/09 13:16,5.95,17742,United Kingdom,,
489566,22172,METAL SHELF WITH RAIL,2,12/1/09 13:16,8.5,17742,United Kingdom,,
489566,22282,12 EGG HOUSE PAINTED WOOD,4,12/1/09 13:16,12.75,17742,United Kingdom,,
489566,85067,CREAM SWEETHEART WALL CABINET,2,12/1/09 13:16,18.95,17742,United Kingdom,,
489566,21299,EDWARDIAN TOILET ROLL UNIT,2,12/1/09 13:16,12.75,17742,United Kingdom,,
489566,21156,RED SPOTTY CHILDS APRON,8,12/1/09 13:16,1.95,17742,United Kingdom,,
489566,47591D,PINK FAIRY CAKE CHILD'S APRON,8,12/1/09 13:16,1.95,17742,United Kingdom,,
489567,84352,SILVER CHRISTMAS TREE BAUBLE STAND,2,12/1/09 13:19,16.95,15326,United Kingdom,,
489567,22113,GREY HEART HOT WATER BOTTLE,4,12/1/09 13:19,3.45,15326,United Kingdom,,
489567,85150,LADIES & GENTLEMEN METAL SIGN,6,12/1/09 13:19,2.55,15326,United Kingdom,,
489567,21908,CHOCOLATE THIS WAY METAL SIGN,6,12/1/09 13:19,2.1,15326,United Kingdom,,
489567,21480,PINK STRIPE HOT WATER BOTTLE,6,12/1/09 13:19,2.95,15326,United Kingdom,,
489567,84029E,RED WOOLLY HOTTIE WHITE HEART.,4,12/1/09 13:19,3.75,15326,United Kingdom,,
489567,21172,PARTY METAL SIGN,12,12/1/09 13:19,1.45,15326,United Kingdom,,
489567,72127,COLUMBIAN CANDLE ROUND,6,12/1/09 13:19,1.25,15326,United Kingdom,,
489567,48195,DOOR MAT GREEN PAISLEY,2,12/1/09 13:19,6.75,15326,United Kingdom,,
489567,21976,PACK OF 60 MUSHROOM CAKE CASES,24,12/1/09 13:19,0.55,15326,United Kingdom,,
489567,84992,72 SWEETHEART FAIRY CAKE CASES,24,12/1/09 13:19,0.55,15326,United Kingdom,,
489567,84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,24,12/1/09 13:19,0.55,15326,United Kingdom,,
489567,85216,ASSORTED CAKES FRIDGE MAGNETS,12,12/1/09 13:19,0.65,15326,United Kingdom,,
489567,21649,ASSORTED TUTTI FRUTTI PHOTO FRAME,6,12/1/09 13:19,2.95,15326,United Kingdom,,
489567,85042,ANTIQUE LILY FAIRY LIGHTS,4,12/1/09 13:19,4.95,15326,United Kingdom,,
489567,21463,MIRRORED DISCO BALL,2,12/1/09 13:19,5.95,15326,United Kingdom,,
489567,85162A,SILVER RETRODISC LAMPSHADE,1,12/1/09 13:19,9.95,15326,United Kingdom,,
489567,21761,WOOD AND GLASS MEDICINE CABINET,1,12/1/09 13:19,29.95,15326,United Kingdom,,
489567,84839,SWEETHEART KEY CABINET,2,12/1/09 13:19,6.75,15326,United Kingdom,,
489567,85064,CREAM SWEETHEART LETTER RACK,2,12/1/09 13:19,5.45,15326,United Kingdom,,
489569,22415,WHITE TISSUE REAM,1,12/1/09 13:20,7.95,14478,United Kingdom,,
489569,72801F,S/4 FESTIVE RED DINNER CANDLES,6,12/1/09 13:20,1.25,14478,United Kingdom,,
489569,84706C,PINK FLOCK TABLE CLOCK,1,12/1/09 13:20,8.95,14478,United Kingdom,,
489569,22294,HEART FILIGREE DOVE  SMALL,24,12/1/09 13:20,1.25,14478,United Kingdom,,
489569,22086,PAPER CHAIN KIT 50'S CHRISTMAS,5,12/1/09 13:20,2.95,14478,United Kingdom,,
489569,22156,HEART DECORATION WITH PEARLS,36,12/1/09 13:20,0.85,14478,United Kingdom,,
489569,22178,VICTORIAN GLASS HANGING T-LIGHT,12,12/1/09 13:20,1.25,14478,United Kingdom,,
489569,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,1,12/1/09 13:20,9.95,14478,United Kingdom,,
489569,21807,WHITE CHRISTMAS STAR DECORATION,36,12/1/09 13:20,0.42,14478,United Kingdom,,
489569,22154,ANGEL DECORATION 3 BUTTONS,48,12/1/09 13:20,0.42,14478,United Kingdom,,
489569,21805,WHITE CHRISTMAS TREE DECORATION,36,12/1/09 13:20,0.42,14478,United Kingdom,,
489569,22155,STAR DECORATION RUSTIC,48,12/1/09 13:20,0.42,14478,United Kingdom,,
489569,84839,SWEETHEART KEY CABINET,2,12/1/09 13:20,6.75,14478,United Kingdom,,
489569,21868,POTTING SHED TEA MUG,6,12/1/09 13:20,1.25,14478,United Kingdom,,
489569,21806,WHITE CHRISTMAS HEART DECORATION,36,12/1/09 13:20,0.42,14478,United Kingdom,,
489569,21804,WHITE CHRISTMAS GARLAND STARS TREES,12,12/1/09 13:20,3.75,14478,United Kingdom,,
489569,21707,"FOLDING UMBRELLA , BLACK/BLUE  SPOT",1,12/1/09 13:20,4.95,14478,United Kingdom,,
489569,21034,REX CASH+CARRY JUMBO SHOPPER,1,12/1/09 13:20,0.95,14478,United Kingdom,,
C489568,22107,PIZZA PLATE IN BOX,-1,12/1/09 13:20,3.75,15005,United Kingdom,,
C489568,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-1,12/1/09 13:20,5.95,15005,United Kingdom,,
C489568,22138,BAKING SET 9 PIECE RETROSPOT,-1,12/1/09 13:20,4.95,15005,United Kingdom,,
C489568,21218,RED SPOTTY BISCUIT TIN,-1,12/1/09 13:20,3.75,15005,United Kingdom,,
C489570,79323W,WHITE CHERRY LIGHTS,-1,12/1/09 13:28,6.75,15967,United Kingdom,,
C489570,15056N,EDWARDIAN PARASOL NATURAL,-1,12/1/09 13:28,5.95,15967,United Kingdom,,
C489570,85103,SILVER T-LIGHT SETTING,-1,12/1/09 13:28,6.75,15967,United Kingdom,,
C489570,20894,HANGING BAUBLE T-LIGHT HOLDER LARGE,-1,12/1/09 13:28,2.95,15967,United Kingdom,,
489571,22189,CREAM HEART CARD HOLDER,2,12/1/09 13:29,3.95,15967,United Kingdom,,
489571,85036C,ROSE 1 WICK MORRIS BOXED CANDLE,1,12/1/09 13:29,4.25,15967,United Kingdom,,
489571,20967,GREY FLORAL FELTCRAFT SHOULDER BAG,1,12/1/09 13:29,3.75,15967,United Kingdom,,
489571,20975,12 PENCILS SMALL TUBE RED SPOTTY,1,12/1/09 13:29,0.65,15967,United Kingdom,,
489571,79323W,WHITE CHERRY LIGHTS,1,12/1/09 13:29,6.75,15967,United Kingdom,,
489571,85099C,JUMBO  BAG BAROQUE BLACK WHITE,2,12/1/09 13:29,1.95,15967,United Kingdom,,
489571,22162,HEART GARLAND RUSTIC PADDED,5,12/1/09 13:29,2.95,15967,United Kingdom,,
489571,22296,HEART IVORY TRELLIS LARGE,4,12/1/09 13:29,1.65,15967,United Kingdom,,
489571,22297,HEART IVORY TRELLIS SMALL,8,12/1/09 13:29,1.25,15967,United Kingdom,,
489571,16237,SLEEPING CAT ERASERS,1,12/1/09 13:29,0.21,15967,United Kingdom,,
489571,84836,ZINC METAL HEART DECORATION,2,12/1/09 13:29,1.25,15967,United Kingdom,,
489571,85104,SILVER GLASS T-LIGHT SET,1,12/1/09 13:29,2.95,15967,United Kingdom,,
489571,84813,SET OF 4 DIAMOND NAPKIN RINGS,2,12/1/09 13:29,12.75,15967,United Kingdom,,
489571,22273,FELTCRAFT DOLL MOLLY,1,12/1/09 13:29,2.95,15967,United Kingdom,,
489571,22272,FELTCRAFT DOLL MARIA,1,12/1/09 13:29,2.95,15967,United Kingdom,,
489571,22271,FELTCRAFT DOLL ROSIE,1,12/1/09 13:29,2.95,15967,United Kingdom,,
489571,21181,PLEASE ONE PERSON  METAL SIGN,1,12/1/09 13:29,2.1,15967,United Kingdom,,
489571,21484,CHICK GREY HOT WATER BOTTLE,1,12/1/09 13:29,3.45,15967,United Kingdom,,
489571,21479,WHITE SKULL HOT WATER BOTTLE,1,12/1/09 13:29,3.75,15967,United Kingdom,,
489571,21621,VINTAGE UNION JACK BUNTING,2,12/1/09 13:29,8.5,15967,United Kingdom,,
489571,21590,KINGS CHOICE CIGAR BOX MATCHES,1,12/1/09 13:29,1.25,15967,United Kingdom,,
489571,21587,COSY HOUR GIANT TUBE MATCHES,1,12/1/09 13:29,2.55,15967,United Kingdom,,
489571,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,12/1/09 13:29,4.95,15967,United Kingdom,,
489571,22138,BAKING SET 9 PIECE RETROSPOT,1,12/1/09 13:29,4.95,15967,United Kingdom,,
489571,20894,HANGING BAUBLE T-LIGHT HOLDER LARGE,1,12/1/09 13:29,2.95,15967,United Kingdom,,
489571,72799D,BLUE PILLAR CANDLE SILVER FLOCK,2,12/1/09 13:29,2.95,15967,United Kingdom,,
489571,21741,COSY SLIPPER SHOES LARGE GREEN,1,12/1/09 13:29,2.95,15967,United Kingdom,,
489571,21740,COSY SLIPPER SHOES LARGE RED,1,12/1/09 13:29,2.95,15967,United Kingdom,,
489571,85071D,CHARLIE+LOLA MY ROOM DOOR SIGN,1,12/1/09 13:29,2.55,15967,United Kingdom,,
489571,21724,PANDA AND BUNNIES STICKER SHEET,1,12/1/09 13:29,0.85,15967,United Kingdom,,
489572,22081,RIBBON REEL FLORA + FAUNA,5,12/1/09 13:29,1.65,17611,United Kingdom,,
489572,22415,WHITE TISSUE REAM,1,12/1/09 13:29,7.95,17611,United Kingdom,,
489572,48187,DOOR MAT NEW ENGLAND,2,12/1/09 13:29,6.75,17611,United Kingdom,,
489572,20685,RED SPOTTY COIR DOORMAT,2,12/1/09 13:29,6.75,17611,United Kingdom,,
489572,48173C,DOOR MAT BLACK FLOCK,2,12/1/09 13:29,6.75,17611,United Kingdom,,
489572,21524,SPOTTY  HOME SWEET HOME DOORMAT,1,12/1/09 13:29,6.75,17611,United Kingdom,,
489572,48197,DOOR MAT BIRD ON THE WIRE,1,12/1/09 13:29,6.75,17611,United Kingdom,,
489572,84684,BEACH HUT PHOTO FRAME,2,12/1/09 13:29,2.55,17611,United Kingdom,,
489572,20812,EMBOSSED FLOWER TRELLIS PHOTO FRAME,2,12/1/09 13:29,2.55,17611,United Kingdom,,
489572,82494L,WOODEN FRAME ANTIQUE WHITE,2,12/1/09 13:29,2.95,17611,United Kingdom,,
489572,22035,VINTAGE CARAVAN GREETING CARD,12,12/1/09 13:29,0.42,17611,United Kingdom,,
489572,21508,VINTAGE KID DOLLY CARD,12,12/1/09 13:29,0.42,17611,United Kingdom,,
489572,22029,SPACE BOY BIRTHDAY CARD,12,12/1/09 13:29,0.42,17611,United Kingdom,,
489572,22027,TEA PARTY BIRTHDAY CARD,12,12/1/09 13:29,0.42,17611,United Kingdom,,
489572,82482,WOODEN PICTURE FRAME WHITE FINISH,2,12/1/09 13:29,2.55,17611,United Kingdom,,
489572,21333,CLASSIC WHITE FRAME,2,12/1/09 13:29,2.95,17611,United Kingdom,,
489572,22297,HEART IVORY TRELLIS SMALL,5,12/1/09 13:29,1.25,17611,United Kingdom,,
489572,85059,FRENCH ENAMEL WATER BASIN,2,12/1/09 13:29,3.75,17611,United Kingdom,,
489572,21928,JUMBO BAG SCANDINAVIAN PAISLEY,2,12/1/09 13:29,1.95,17611,United Kingdom,,
489572,85099C,JUMBO  BAG BAROQUE BLACK WHITE,2,12/1/09 13:29,1.95,17611,United Kingdom,,
489572,22197,"POPCORN HOLDER , SMALL ",2,12/1/09 13:29,0.85,17611,United Kingdom,,
489572,21465,PINK FLOWER CROCHET FOOD COVER,1,12/1/09 13:29,3.75,17611,United Kingdom,,
489572,21466,RED FLOWER CROCHET FOOD COVER,1,12/1/09 13:29,3.75,17611,United Kingdom,,
489572,21467,CHERRY CROCHET FOOD COVER,1,12/1/09 13:29,3.75,17611,United Kingdom,,
489572,21470,FLOWER VINE RAFFIA FOOD COVER,1,12/1/09 13:29,3.75,17611,United Kingdom,,
489572,21472,LADYBIRD + BEE RAFFIA FOOD COVER,1,12/1/09 13:29,3.75,17611,United Kingdom,,
489572,21471,STRAWBERRY RAFFIA FOOD COVER,1,12/1/09 13:29,3.75,17611,United Kingdom,,
489572,85014B,RED/WHITE DOTS RUFFLED UMBRELLA,1,12/1/09 13:29,5.95,17611,United Kingdom,,
489572,85014C,BLUE/BROWN DOTS RUFFLED UMBRELLA,1,12/1/09 13:29,5.95,17611,United Kingdom,,
489572,85014A,BLACK/BLUE DOTS RUFFLED UMBRELLA,1,12/1/09 13:29,5.95,17611,United Kingdom,,
489572,85014D,PINK/BROWN DOTS RUFFLED UMBRELLA,1,12/1/09 13:29,5.95,17611,United Kingdom,,
489572,22300,COFFEE MUG DOG + BALL DESIGN,6,12/1/09 13:29,2.55,17611,United Kingdom,,
489572,84946,ANTIQUE SILVER TEA GLASS ETCHED,6,12/1/09 13:29,1.25,17611,United Kingdom,,
489572,84977,WIRE FLOWER T-LIGHT HOLDER,6,12/1/09 13:29,1.25,17611,United Kingdom,,
489572,21034,REX CASH+CARRY JUMBO SHOPPER,1,12/1/09 13:29,0.95,17611,United Kingdom,,
489572,22178,VICTORIAN GLASS HANGING T-LIGHT,6,12/1/09 13:29,1.25,17611,United Kingdom,,
489572,21314,SMALL GLASS HEART TRINKET POT,4,12/1/09 13:29,2.1,17611,United Kingdom,,
489572,84975,HEART SHAPED MIRROR,6,12/1/09 13:29,1.69,17611,United Kingdom,,
489572,21949,SET OF 6 STRAWBERRY CHOPSTICKS,1,12/1/09 13:29,1.25,17611,United Kingdom,,
489572,21948,SET OF 6 CAKE CHOPSTICKS,5,12/1/09 13:29,1.25,17611,United Kingdom,,
489572,21947,SET OF 6 HEART CHOPSTICKS,3,12/1/09 13:29,1.25,17611,United Kingdom,,
489572,22079,RIBBON REEL HEARTS DESIGN,5,12/1/09 13:29,1.65,17611,United Kingdom,,
489572,22080,RIBBON REEL SPOTS DESIGN,5,12/1/09 13:29,1.65,17611,United Kingdom,,
489572,22082,RIBBON REEL STRIPES DESIGN,5,12/1/09 13:29,1.65,17611,United Kingdom,,
489572,21538,DAIRY MAID  PUDDING BOWL,2,12/1/09 13:29,3.75,17611,United Kingdom,,
489572,21534,DAIRY MAID LARGE MILK JUG,2,12/1/09 13:29,4.95,17611,United Kingdom,,
489572,21528,DAIRY MAID TRADITIONAL TEAPOT,2,12/1/09 13:29,6.95,17611,United Kingdom,,
489572,21548,CERAMIC BIRDHOUSE FINCH BLUE ROOF,1,12/1/09 13:29,2.95,17611,United Kingdom,,
489572,21684,SMALL MEDINA STAMPED METAL BOWL,12,12/1/09 13:29,0.85,17611,United Kingdom,,
489572,21549,CERAMIC BIRDHOUSE RED ROOF SMALL,1,12/1/09 13:29,2.95,17611,United Kingdom,,
489572,21545,CERAMIC BIRDHOUSE BUTTERFLY SMALL,1,12/1/09 13:29,2.95,17611,United Kingdom,,
489572,21547,CERAMIC BIRDHOUSE CRESTED TIT SMALL,1,12/1/09 13:29,2.95,17611,United Kingdom,,
489572,21540,DAIRY MAID CERAMIC BUTTER DISH,2,12/1/09 13:29,4.25,17611,United Kingdom,,
489572,85054,FRENCH ENAMEL POT W LID,2,12/1/09 13:29,2.95,17611,United Kingdom,,
489572,85053,FRENCH ENAMEL CANDLEHOLDER,2,12/1/09 13:29,2.1,17611,United Kingdom,,
489572,21532,DAIRY MAID SUGAR JAM BOWL,2,12/1/09 13:29,2.1,17611,United Kingdom,,
489572,21530,DAIRY MAID CERAMIC TOASTRACK,2,12/1/09 13:29,2.95,17611,United Kingdom,,
489572,37444A,YELLOW BREAKFAST CUP AND SAUCER,2,12/1/09 13:29,2.95,17611,United Kingdom,,
489572,37444B,BLUE BREAKFAST CUP AND SAUCER,2,12/1/09 13:29,2.95,17611,United Kingdom,,
489573,21955,UNION JACK GUNS & ROSES  DOORMAT,3,12/1/09 13:29,6.75,15051,United Kingdom,,
489573,22294,HEART FILIGREE DOVE  SMALL,24,12/1/09 13:29,1.25,15051,United Kingdom,,
489573,22042,CHRISTMAS CARD SINGING ANGEL,12,12/1/09 13:29,0.42,15051,United Kingdom,,
489573,84247C,PACK/12 BLUE REINDEER CARD,1,12/1/09 13:29,2.95,15051,United Kingdom,,
489573,22034,ROBIN CHRISTMAS CARD,12,12/1/09 13:29,0.42,15051,United Kingdom,,
489573,84754,S/15 SILVER GLASS BAUBLES IN BAG,12,12/1/09 13:29,1.25,15051,United Kingdom,,
489573,84949,SILVER HANGING T-LIGHT HOLDER,6,12/1/09 13:29,1.65,15051,United Kingdom,,
489573,22295,HEART FILIGREE DOVE LARGE,24,12/1/09 13:29,1.65,15051,United Kingdom,,
489573,21912,VINTAGE SNAKES & LADDERS,3,12/1/09 13:29,3.75,15051,United Kingdom,,
489573,21888,BINGO SET,4,12/1/09 13:29,3.75,15051,United Kingdom,,
489573,21754,HOME BUILDING BLOCK WORD,5,12/1/09 13:29,5.95,15051,United Kingdom,,
489573,21313,GLASS HEART T-LIGHT HOLDER,12,12/1/09 13:29,0.85,15051,United Kingdom,,
489573,84509A,ENGLISH ROSE PLACEMATS,1,12/1/09 13:29,3.75,15051,United Kingdom,,
489573,84946,ANTIQUE SILVER TEA GLASS ETCHED,30,12/1/09 13:29,1.25,15051,United Kingdom,,
